<<<<<<< HEAD
client_id,birth_number,district_id,sex
1578,715815,40,female
1579,631013,27,male
1580,685618,1,female
1581,635415,56,female
1582,340214,54,male
1583,725108,1,female
1584,625129,1,female
1585,350720,60,male
1586,345112,60,female
1587,280505,23,male
1588,501029,45,male
1589,516127,48,female
1590,405810,13,female
1591,535707,42,female
1592,280411,56,male
1593,255531,56,female
1594,390929,56,male
1595,546216,56,female
1596,786022,58,female
1597,560510,60,male
1598,250425,67,male
1599,641008,43,male
1600,655615,43,female
1601,695329,42,female
1602,681230,42,male
1603,680827,26,male
1604,695721,26,female
1605,805921,52,female
1606,820902,65,male
1607,415526,8,female
1608,411111,53,male
1609,445530,53,female
1610,425423,68,female
1611,636202,59,female
1612,590630,59,male
1613,610115,50,male
1614,380518,21,male
1615,525428,74,female
1616,380523,54,male
1617,505430,5,female
1618,796207,17,female
1619,425127,74,female
1620,360515,74,male
1621,525405,76,female
1622,501012,52,male
1623,630709,36,male
1624,650910,9,male
1625,735712,9,female
1628,575325,12,female
1629,660901,28,male
1630,645219,28,female
1631,760430,74,male
1632,435220,8,female
1633,725828,55,female
1634,691110,55,male
1635,305902,75,female
1636,320912,75,male
1637,431020,21,male
1638,545130,40,female
1639,595501,1,female
1640,535613,51,female
1641,235128,31,female
1642,596010,1,female
1643,765417,39,female
1644,760606,56,male
1645,615310,39,female
1646,660317,8,male
1647,785326,71,female
1648,520312,46,male
1649,505316,46,female
1650,530329,1,male
1651,665710,11,female
1653,440619,42,male
1654,631208,60,male
1655,720204,74,male
1656,685618,22,female
1657,351002,32,male
1658,295821,52,female
1659,376215,1,female
1660,826211,1,female
1661,535416,47,female
1662,670907,53,male
1663,570429,19,male
1664,186110,64,female
1665,120302,64,male
1666,410831,1,male
1667,405813,1,female
1668,495817,20,female
1669,521025,47,male
1670,610507,53,male
1671,315915,57,female
1672,280107,57,male
1673,720709,48,male
1674,206027,11,female
1675,400215,74,male
1676,530203,53,male
1677,465907,53,female
1679,425417,67,female
1680,755328,29,female
1681,401125,34,male
1682,560907,69,male
1683,516224,15,female
1684,461025,15,male
1685,445421,61,female
1686,476108,1,female
1687,470227,1,male
1688,230810,32,male
1689,361204,1,male
1690,475817,46,female
1691,785208,21,female
1692,720207,62,male
1693,805706,45,female
1694,791227,45,male
1696,235321,1,female
1697,645110,55,female
1698,671121,55,male
1699,550311,17,male
1700,490309,7,male
1701,455611,7,female
1702,735407,53,female
1703,180111,50,male
1704,146003,50,female
1705,465701,19,female
1706,440719,19,male
1707,510218,10,male
1709,526213,74,female
1710,440211,54,male
1711,625614,64,female
1712,640101,64,male
1713,350421,65,male
1714,450522,58,male
1717,795307,73,female
1718,380727,75,male
1719,700809,35,male
1720,345224,33,female
1721,340702,33,male
1722,331001,68,male
1723,815228,71,female
1724,346021,68,female
1725,595118,76,female
1726,520603,76,male
1727,510121,32,male
1728,465818,32,female
1729,470516,76,male
1730,321215,40,male
1731,686130,17,female
1733,745720,57,female
1734,751110,26,male
1735,765531,26,female
1736,795417,41,female
1737,550730,27,male
1738,635125,27,female
1741,320702,70,male
1742,540606,1,male
1743,590727,3,male
1744,696228,50,female
1745,596018,23,female
1746,595910,11,female
1747,560220,11,male
1748,761231,64,male
1749,286117,50,female
1750,641231,23,male
1751,590124,54,male
1752,781123,70,male
1753,795226,60,female
1754,790529,57,male
1755,655818,65,female
1756,360708,1,male
1757,375930,1,female
1758,471113,35,male
1759,235116,63,female
1760,230307,77,male
1761,480423,45,male
1762,561230,61,male
1763,671207,46,male
1764,710709,66,male
1765,750803,9,male
1768,510427,29,male
1769,490805,12,male
1770,516015,12,female
1771,276020,54,female
1772,795921,73,female
1774,716005,32,female
1775,431208,73,male
1776,546024,30,female
1777,635108,69,female
1778,680902,69,male
1779,351126,37,male
1780,546209,54,female
1781,240816,67,male
1782,481224,19,male
1783,466005,1,female
1784,806102,2,female
1785,751125,39,male
1786,345625,63,female
1787,311128,63,male
1788,500323,1,male
1789,335807,61,female
1790,530528,1,male
1791,665512,5,female
1792,750901,54,male
1793,455317,41,female
1794,405330,54,female
1795,605228,38,female
1796,381123,10,male
1797,416104,10,female
1798,330708,70,male
1799,590626,36,male
1800,435928,63,female
1801,700101,66,male
1802,646016,66,female
1803,465512,25,female
1806,520103,5,male
1807,350630,47,male
1808,335626,47,female
1809,310512,24,male
1810,190630,41,male
1811,390329,1,male
1812,475517,36,female
1813,490928,36,male
1814,400312,57,male
1815,775224,16,female
1816,510724,62,male
1817,536206,47,female
1818,561002,47,male
1819,795420,43,female
1820,286120,50,female
1821,410424,1,male
1822,225913,71,female
1823,785807,1,female
1824,600803,69,male
1825,745424,51,female
1826,370912,13,male
1827,415816,13,female
1828,621114,69,male
1829,425816,51,female
1830,520203,33,male
1831,761009,51,male
1832,665731,1,female
1833,661115,30,male
1834,270219,7,male
1835,285311,7,female
1836,445307,36,female
1837,570113,67,male
1838,596127,67,female
1839,366218,5,female
1840,351028,5,male
1841,535323,67,female
1842,430913,9,male
1843,395125,48,female
1844,225203,74,female
1845,181114,74,male
1846,801212,48,male
1847,795130,52,female
1848,245702,6,female
1849,225924,57,female
1850,425705,52,female
1851,755912,31,female
1852,620905,50,male
1853,650818,1,male
1854,325527,70,female
1856,685822,54,female
1857,640316,54,male
1860,646031,1,female
1861,570715,29,male
1862,776009,50,female
1863,520216,54,male
1864,480314,22,male
1865,495609,22,female
1866,425611,64,female
1867,445924,1,female
1868,800216,60,male
1869,335214,1,female
1870,350429,1,male
1871,805220,1,female
1872,635124,52,female
1873,681026,52,male
1874,461020,1,male
1875,761019,15,male
1876,510701,1,male
1877,575821,47,female
1878,630902,47,male
1879,445402,21,female
1880,740808,1,male
1881,340124,72,male
1882,325524,72,female
1883,616027,18,female
1884,765126,59,female
1885,705107,47,female
1886,200407,34,male
1887,260715,54,male
1888,185924,66,female
1889,575728,32,female
1890,555814,14,female
1891,595304,62,female
1892,280326,66,male
1893,345211,66,female
1894,476105,1,female
1895,656103,47,female
1896,820208,48,male
1897,695307,36,female
1898,610801,73,male
1899,410703,10,male
1900,651122,23,male
1901,626107,23,female
1903,395830,1,female
1904,410222,66,male
1905,495518,72,female
1906,220707,63,male
1907,285908,75,female
1908,200117,33,male
1909,445316,35,female
1910,461108,67,male
1911,385421,48,female
1912,720226,57,male
1913,680415,69,male
1914,425620,39,female
1915,390909,39,male
1916,260719,28,male
1917,695313,69,female
1919,490504,30,male
1920,750807,42,male
1921,466026,1,female
1922,490403,1,male
1923,585507,1,female
1924,380529,67,male
1925,380623,37,male
1926,355208,37,female
1927,520426,77,male
1928,525814,77,female
1929,555815,65,female
1930,345221,38,female
1931,426114,16,female
1932,405121,15,female
1934,336121,70,female
1935,295512,68,female
1936,556016,15,female
1937,600327,15,male
1938,395930,57,female
1939,250814,1,male
1940,235122,1,female
1941,215712,10,female
1942,150510,10,male
1943,260211,39,male
1944,575122,31,female
1945,540603,54,male
1946,350719,72,male
1947,810208,23,male
1948,395219,71,female
1949,420623,71,male
1950,290706,26,male
1951,710429,41,male
1952,715309,52,female
1953,650922,52,male
1954,520728,69,male
1955,716028,66,female
1956,255709,1,female
1957,720304,63,male
1958,776121,63,female
1959,201226,1,male
1960,460823,22,male
1961,205604,31,female
1962,501118,6,male
1963,450612,38,male
1964,310805,17,male
1965,390810,75,male
1966,485701,19,female
1967,636115,1,female
1968,600813,1,male
1969,265826,53,female
1970,476105,1,female
1971,695314,3,female
1972,465429,1,female
1973,315913,60,female
1974,180714,10,male
1975,155927,10,female
1976,181012,72,male
1977,356025,10,female
1978,525522,18,female
1979,265319,51,female
1980,590430,77,male
1981,705922,19,female
1982,770708,53,male
1983,825205,53,female
1984,260829,1,male
1985,371213,6,male
1986,425813,6,female
1988,520504,13,male
1989,395113,50,female
1990,431125,50,male
1991,181109,64,male
1993,750621,1,male
1994,675706,1,female
1995,415410,50,female
1996,370320,1,male
1997,776109,1,female
1998,786215,40,female
1999,825210,74,female
2000,425509,39,female
2001,775805,34,female
2002,186126,70,female
2003,210615,70,male
2004,745203,1,female
2005,791003,30,male
2006,625822,41,female
2007,580913,41,male
2008,400607,47,male
2009,360116,12,male
2010,520812,37,male
2011,256118,46,female
2012,230627,46,male
2013,405710,1,female
2015,686115,1,female
2016,341009,55,male
2017,315123,55,female
2018,455825,56,female
2019,320928,73,male
2020,256220,73,female
2021,191208,67,male
2022,391112,56,male
2023,315902,56,female
2024,340415,62,male
2025,411231,39,male
2026,346203,39,female
2027,300122,12,male
2028,246017,12,female
2029,235919,5,female
2030,805804,5,female
2031,261215,54,male
2032,430321,1,male
2033,375702,1,female
2034,260612,13,male
2035,285727,13,female
2037,485826,69,female
2038,805329,1,female
2039,695120,68,female
2040,440807,59,male
2041,560811,68,male
2042,820704,49,male
2043,545915,77,female
2044,615918,32,female
2045,560822,28,male
2046,525826,28,female
2047,435725,11,female
2048,285603,23,female
2049,270220,70,male
2050,325523,70,female
2051,186207,74,female
2052,140519,74,male
2053,180207,16,male
2054,481206,48,male
2055,765831,56,female
2056,781209,1,male
2057,765102,6,female
2058,710302,76,male
2059,720630,43,male
2060,715604,43,female
2061,530727,63,male
2062,545522,63,female
2063,505926,68,female
2064,260730,53,male
2065,780820,64,male
2066,721027,1,male
2067,791020,56,male
2068,305524,72,female
2069,235101,70,female
2070,725723,70,female
2071,731219,1,male
2072,445209,75,female
2073,560208,22,male
2074,615916,24,female
2075,220129,74,male
2076,575207,63,female
2077,305301,44,female
2078,785803,10,female
2079,255529,72,female
2080,631226,60,male
2081,726106,46,female
2082,330204,67,male
2083,430312,71,male
2084,295216,1,female
2085,281128,1,male
2086,546029,35,female
2087,770929,68,male
2088,485826,32,female
2089,675609,70,female
2090,701007,70,male
2091,285117,48,female
2092,450321,72,male
2093,700624,48,male
2094,755906,48,female
2095,740430,9,male
2096,745906,74,female
2097,361111,53,male
2098,395528,53,female
2099,180116,1,male
2100,315929,33,female
2101,350624,33,male
2102,410527,51,male
2103,445204,18,female
2104,480108,37,male
2105,475718,42,female
2106,215321,74,female
2107,230418,74,male
2108,455421,77,female
2109,505514,15,female
2110,676103,3,female
2111,245529,57,female
2112,270915,21,male
2113,370404,68,male
2114,180821,51,male
2115,145301,51,female
2116,300614,76,male
2117,450228,53,male
2118,701112,1,male
2119,605518,30,female
2121,790925,64,male
2122,705717,1,female
2123,820517,53,male
2124,495114,68,female
2125,750412,71,male
2126,755328,52,female
2128,555813,38,female
2129,621207,75,male
2130,456029,21,female
2131,755211,39,female
2132,690206,39,male
2133,216128,53,female
2134,171214,53,male
2135,405808,24,female
2136,405724,28,female
2137,626109,73,female
2138,801219,68,male
2139,325306,18,female
2140,261018,18,male
2141,510906,28,male
2142,416220,21,female
2143,481112,21,male
2144,605128,15,female
2145,686224,39,female
2146,730104,65,male
2147,635814,69,female
2148,535720,31,female
2149,235409,33,female
2150,410417,61,male
2151,456230,61,female
2152,295907,17,female
2153,495516,36,female
2154,576628,60,female
2155,580610,15,male
2156,666227,33,female
2157,451117,11,male
2158,810506,10,male
2159,305123,74,female
2160,450531,70,male
2161,205306,1,female
2162,130912,1,male
2163,180408,52,male
2164,411029,47,male
2165,455302,47,female
2166,475722,30,female
2167,811213,1,male
2168,635712,46,female
2169,710101,46,male
2170,420430,70,male
2171,581128,1,male
2172,295821,7,female
2173,516217,56,female
2174,525808,74,female
2175,425103,53,female
2176,460716,18,male
2177,425530,24,female
2178,390809,46,male
2179,396027,9,female
2180,726017,51,female
2181,680722,46,male
2182,296201,75,female
2183,310821,75,male
2184,700707,24,male
2185,575620,20,female
2186,425726,48,female
2187,330312,40,male
2188,255825,40,female
2189,626115,21,female
2190,741022,28,male
2191,795804,28,female
2192,565412,1,female
2193,520726,1,male
2194,615822,50,female
2195,425913,68,female
2196,555216,31,female
2197,626210,47,female
2198,205222,17,female
2199,111209,17,male
2200,530731,66,male
2201,290223,44,male
2202,285817,44,female
2203,391001,10,male
2204,465819,54,female
2205,521212,55,male
2206,645604,10,female
2207,615217,70,female
2208,590109,70,male
2209,275613,30,female
2210,330423,30,male
2211,205224,3,female
2212,720527,52,male
2213,681107,3,male
2214,461107,5,male
2215,250129,10,male
2216,725704,1,female
2217,740220,1,male
2218,681108,43,male
2219,646128,43,female
2220,525217,20,female
2221,450315,20,male
2222,345803,1,female
2223,435524,70,female
2224,321004,54,male
2225,606106,4,female
2226,646009,74,female
2227,750725,42,male
2228,405320,43,female
2229,440907,68,male
2230,690531,5,male
2231,716013,21,female
2232,670527,36,male
2233,646224,36,female
2235,405420,14,female
2236,785627,44,female
2237,581003,47,male
2238,545219,47,female
2239,765109,6,female
2240,325312,47,female
2241,261230,47,male
2242,765605,1,female
2243,800704,1,male
2246,535801,55,female
2247,785113,35,female
2248,751024,7,male
2249,456207,32,female
2250,386208,34,female
2251,716013,26,female
2252,651115,37,male
2253,575909,37,female
2254,276209,72,female
2255,235824,50,female
2256,740605,70,male
2257,795831,62,female
2258,791103,62,male
2259,505102,19,female
2260,625422,62,female
2261,561113,62,male
2263,340817,1,male
2264,430508,4,male
2265,770918,52,male
2266,390123,16,male
2267,665410,1,female
2268,381226,10,male
2269,636110,48,female
2270,605421,61,female
2271,641107,61,male
2274,641014,9,male
2275,655724,9,female
2276,325427,44,female
2277,790325,1,male
2278,210701,76,male
2279,531106,52,male
2280,745424,10,female
2281,785606,76,female
2282,730311,60,male
2283,610809,1,male
2286,666126,54,female
2287,791021,47,male
2288,575823,32,female
2289,540821,32,male
2290,545530,31,female
2291,570919,6,male
2292,211110,59,male
2293,691122,1,male
2294,526227,32,female
2295,395228,22,female
2296,420613,22,male
2297,650118,48,male
2298,695515,48,female
2299,405220,6,female
2300,615707,35,female
2301,601219,35,male
2302,570126,74,male
2303,395401,61,female
2304,390211,61,male
2305,495610,70,female
2306,430821,70,male
2307,230906,26,male
2308,746031,27,female
2309,765513,15,female
2310,390723,40,male
2311,356001,40,female
2312,755215,11,female
2313,801029,70,male
2314,596216,34,female
2315,631008,34,male
2316,700325,1,male
2317,760222,1,male
2318,235919,20,female
2319,705516,40,female
2320,510523,60,male
2321,685112,68,female
2322,280611,15,male
2323,425629,48,female
2324,780716,27,male
2325,555203,2,female
2326,456214,72,female
2327,191027,73,male
2328,681002,24,male
2329,730102,18,male
2330,486117,40,female
2331,575531,42,female
2332,496222,60,female
2333,491012,60,male
2335,345328,66,female
2336,220717,12,male
2337,175409,12,female
2338,575725,58,female
